572469210
256842000
256843000
572467210
256845000
422141000
256865000
677049200
256862000
677049300
256872000
256864000
256861000
572438210
572459210
572465210
677049700
677050000
212256000
256875000
572450210
572458210
677049600
209511000
256870000
256869000
422303000
422143000
572440210
572441210
256882000
677049100
422142000
249257000
677049000
677049400
677049500
572449210
249256000
677048400
422150000
422144000
249000882
248000368
215000818
375311000
248297000
636016459
518100626
538071180
273340060
273382620
273342180
273450880
273215770
273913200
273211090
319133800
319766000
273385420
273337970
356746000
626061000
356978000
352898800
621819070
621819069
621819076
511100663
621819060
518998461
354798000
353024000
621819067
511100435
511100481
319025900
248233000
668116145
572330220
375726000
357648000
671028100
374811000
671187100
574004860
671744000
574004770
352448000
376369000
412437840
375821000
477232400
477237100
413376120
477978800
477948300
574004850
